qx,qy,qz,qw,qtime,mx,my,mz,mtime,ax,ay,az,atime,gyrox,gyroy,gyroz,gyrotime,linax,linay,linaz
-0.185227,0.180982,0.682314,0.683655,38508,-1223,-2123,44,38491,-1026,-8,1766,38547,-2,2,2,38508,-4,4,-5
-0.185234,0.180981,0.682316,0.683651,38585,-1223,-2123,44,38491,-1025,-7,1765,38585,-2,2,0,38585,-4,4,-6
-0.185239,0.180981,0.682317,0.683649,38623,-1223,-2123,44,38491,-1025,-7,1765,38623,-2,2,0,38623,-5,4,-6
-0.185243,0.180979,0.682318,0.683648,38662,-1223,-2123,44,38491,-1025,-6,1765,38662,-2,1,0,38662,-5,4,-6
-0.185249,0.180975,0.682320,0.683645,38700,-1223,-2123,44,38491,-1025,-6,1764,38739,-4,0,0,38700,-6,5,-6
-0.185264,0.181021,0.682318,0.683631,38777,-1223,-2123,44,38491,-1025,-5,1764,38777,-3,0,0,38777,-7,5,-7
-0.185271,0.181017,0.682318,0.683630,38815,-1214,-2118,44,38804,-1025,-5,1764,38815,-4,1,0,38815,-8,5,-7
-0.185276,0.181011,0.682316,0.683632,38854,-1214,-2118,44,38804,-1025,-3,1764,38892,-4,0,-3,38854,-8,5,-7
-0.185287,0.180996,0.682313,0.683636,38931,-1214,-2118,44,38804,-1025,-3,1763,38931,-4,-1,-3,38931,-9,5,-7
-0.185290,0.180988,0.682311,0.683639,38969,-1214,-2118,44,38804,-1025,-2,1763,38969,-4,-2,-3,38969,-10,6,-7
-0.185293,0.180981,0.682308,0.683644,39007,-1214,-2118,44,38804,-1026,-2,1763,39007,-3,-1,-4,39007,-11,6,-7
-0.185297,0.180973,0.682307,0.683646,39046,-1214,-2118,44,38804,-1026,-1,1763,39084,-4,-1,-2,39046,-11,6,-7
-0.185298,0.180957,0.682301,0.683655,39123,-1218,-2118,44,39118,-1026,-1,1763,39123,-3,-3,-3,39123,-11,6,-7
-0.185296,0.180949,0.682297,0.683662,39161,-1218,-2118,44,39118,-1026,-1,1763,39161,0,-4,-5,39161,-11,6,-7
-0.185296,0.180941,0.682293,0.683668,39199,-1218,-2118,44,39118,-1027,-1,1763,39199,-2,-3,-5,39199,-11,6,-6
-0.185295,0.180936,0.682289,0.683673,39238,-1218,-2118,44,39118,-1027,-1,1764,39276,0,-3,-4,39238,-11,6,-6
-0.185287,0.180928,0.682279,0.683688,39315,-1218,-2118,44,39118,-1027,-1,1764,39315,1,-3,-5,39315,-11,6,-5
-0.185286,0.180929,0.682276,0.683691,39353,-1218,-2118,44,39118,-1027,-1,1765,39353,1,0,-2,39353,-11,6,-5
-0.185281,0.180929,0.682272,0.683696,39391,-1218,-2118,44,39118,-1027,-1,1765,39430,3,-2,-3,39391,-11,6,-5
-0.185269,0.180938,0.682265,0.683705,39468,-1223,-2103,29,39431,-1027,-2,1766,39468,5,0,-1,39468,-10,5,-4
-0.185263,0.180945,0.682261,0.683708,39507,-1223,-2103,29,39431,-1027,-2,1766,39507,6,0,-1,39507,-9,5,-4
-0.185256,0.180957,0.682259,0.683708,39545,-1223,-2103,29,39431,-1027,-3,1767,39545,8,2,1,39545,-9,5,-4
-0.185249,0.180972,0.682258,0.683707,39583,-1223,-2103,29,39431,-1027,-4,1767,39622,9,3,2,39583,-7,5,-3
-0.185236,0.181012,0.682258,0.683701,39660,-1223,-2103,29,39431,-1027,-5,1768,39660,11,7,5,39660,-7,4,-3
-0.185230,0.181036,0.682258,0.683695,39699,-1223,-2103,29,39431,-1027,-5,1768,39699,12,8,6,39699,-6,4,-2
-0.185221,0.181063,0.682260,0.683690,39737,-1233,-2088,44,39745,-1027,-6,1769,39737,14,7,6,39737,-5,3,-1
-0.185212,0.181089,0.682261,0.683683,39775,-1233,-2088,44,39745,-1027,-7,1769,39814,14,8,7,39775,-4,3,-1
-0.185168,0.181235,0.682266,0.683652,39852,-1233,-2088,44,39745,-1027,-8,1770,39852,16,10,9,39852,-3,3,-1
-0.185158,0.181269,0.682269,0.683642,39891,-1233,-2088,44,39745,-1027,-8,1770,39891,17,11,10,39891,-2,3,0
-0.185147,0.181305,0.682272,0.683633,39929,-1233,-2088,44,39745,-1027,-9,1770,39929,18,11,10,39929,-2,3,0
-0.185140,0.181342,0.682277,0.683620,39967,-1233,-2088,44,39745,-1028,-9,1771,40006,16,13,12,39967,-1,3,0
-0.185123,0.181416,0.682287,0.683595,40044,-1223,-2103,78,40058,-1028,-9,1771,40044,17,13,12,40044,0,3,0
-0.185116,0.181453,0.682292,0.683582,40083,-1223,-2103,78,40058,-1028,-10,1771,40083,16,13,13,40083,0,3,1
-0.185109,0.181489,0.682298,0.683569,40121,-1223,-2103,78,40058,-1029,-10,1772,40159,16,13,12,40121,0,3,1
-0.185095,0.181562,0.682312,0.683539,40198,-1223,-2103,78,40058,-1029,-10,1772,40198,15,13,15,40198,0,3,1
-0.185090,0.181596,0.682319,0.683525,40236,-1223,-2103,78,40058,-1030,-9,1772,40236,14,13,13,40236,0,4,2
-0.185086,0.181632,0.682329,0.683506,40275,-1223,-2103,78,40058,-1030,-9,1772,40275,13,14,16,40275,0,4,2
-0.185082,0.181666,0.682338,0.683489,40313,-1223,-2103,78,40058,-1031,-9,1773,40351,13,13,15,40313,0,4,3
-0.185072,0.181734,0.682357,0.683455,40390,-1199,-2113,73,40371,-1031,-9,1773,40390,15,13,16,40390,0,4,3
-0.185059,0.181772,0.682364,0.683441,40428,-1199,-2113,73,40371,-1031,-9,1773,40428,19,11,15,40428,0,4,4
-0.185050,0.181808,0.682373,0.683425,40467,-1199,-2113,73,40371,-1032,-8,1773,40467,15,12,15,40467,-1,4,4
-0.185047,0.181839,0.682382,0.683409,40505,-1199,-2113,73,40371,-1032,-8,1773,40543,11,12,15,40505,-1,5,3
-0.185030,0.181905,0.682405,0.683373,40582,-1199,-2113,73,40371,-1033,-8,1772,40582,15,11,18,40582,-1,5,4
-0.185019,0.181939,0.682418,0.683354,40620,-1199,-2113,73,40371,-1033,-7,1772,40620,15,10,18,40620,-1,5,4
-0.185012,0.181967,0.682430,0.683336,40659,-1199,-2103,39,40685,-1033,-7,1772,40697,11,9,16,40659,-1,6,3
-0.184997,0.182017,0.682453,0.683304,40735,-1199,-2103,39,40685,-1033,-6,1771,40735,13,6,15,40735,-2,6,3
-0.184984,0.182047,0.682465,0.683288,40774,-1199,-2103,39,40685,-1033,-6,1771,40774,15,7,16,40774,-3,6,2
-0.184971,0.182072,0.682476,0.683274,40812,-1199,-2103,39,40685,-1034,-5,1771,40812,13,5,15,40812,-3,6,2
-0.184962,0.182088,0.682487,0.683261,40851,-1199,-2103,39,40685,-1034,-4,1770,40889,7,3,13,40851,-4,7,2
-0.184951,0.182104,0.682498,0.683248,40889,-1199,-2103,39,40685,-1034,-3,1769,40927,9,2,13,40889,-4,7,1
-0.184946,0.182180,0.682509,0.683218,40966,-1199,-2103,39,40685,-1034,-3,1769,40966,11,0,11,40966,-5,7,1
-0.184933,0.182187,0.682519,0.683210,41004,-1204,-2098,39,40998,-1034,-2,1769,41004,6,-2,9,41004,-5,8,0
-0.184922,0.182192,0.682527,0.683204,41043,-1204,-2098,39,40998,-1033,-1,1767,41081,4,-2,7,41043,-6,8,0
-0.184886,0.182205,0.682540,0.683197,41119,-1204,-2098,39,40998,-1033,-1,1767,41119,10,-6,6,41119,-6,7,0
-0.184872,0.182203,0.682547,0.683194,41158,-1204,-2098,39,40998,-1033,0,1767,41158,4,-7,5,41158,-7,8,-1
-0.184862,0.182197,0.682554,0.683191,41196,-1204,-2098,39,40998,-1032,0,1766,41235,0,-7,4,41196,-7,8,-2
-0.184833,0.182190,0.682567,0.683188,41273,-1204,-2098,39,40998,-1032,0,1765,41273,5,-9,4,41273,-7,8,-2
-0.184818,0.182185,0.682573,0.683187,41311,-1218,-2108,63,41311,-1032,0,1766,41311,3,-8,4,41311,-7,7,-2
-0.184810,0.182175,0.682579,0.683186,41350,-1218,-2108,63,41311,-1031,0,1766,41350,-1,-8,2,41350,-7,7,-2
-0.184799,0.182167,0.682585,0.683185,41388,-1218,-2108,63,41311,-1031,0,1766,41427,0,-8,3,41388,-7,7,-2
-0.184763,0.182163,0.682598,0.683183,41465,-1218,-2108,63,41311,-1031,0,1766,41465,6,-9,4,41465,-7,6,-2
-0.184750,0.182154,0.682606,0.683181,41503,-1218,-2108,63,41311,-1031,0,1766,41503,0,-10,4,41503,-7,7,-3
-0.184738,0.182141,0.682615,0.683179,41542,-1218,-2108,63,41311,-1031,0,1765,41542,-1,-11,4,41542,-7,7,-3
-0.184721,0.182131,0.682623,0.683179,41580,-1218,-2108,63,41311,-1030,0,1764,41619,2,-12,4,41580,-8,7,-4
-0.184674,0.182107,0.682634,0.683186,41657,-1218,-2113,68,41624,-1030,1,1764,41657,3,-17,0,41657,-9,7,-4
-0.184659,0.182087,0.682639,0.683190,41695,-1218,-2113,68,41624,-1030,2,1764,41695,-1,-16,0,41695,-9,7,-5
-0.184642,0.182069,0.682643,0.683196,41734,-1218,-2113,68,41624,-1029,2,1764,41772,0,-16,-1,41734,-10,7,-5
-0.184618,0.182053,0.682646,0.683204,41772,-1218,-2113,68,41624,-1029,3,1764,41811,1,-18,-2,41811,-10,7,-4
-0.184583,0.182009,0.682650,0.683221,41849,-1218,-2113,68,41624,-1029,4,1765,41849,-3,-17,-3,41849,-11,7,-4
-0.184570,0.181983,0.682651,0.683231,41887,-1218,-2113,68,41624,-1029,4,1765,41887,-4,-17,-5,41887,-11,7,-4
-0.184555,0.181960,0.682651,0.683241,41926,-1199,-2108,39,41937,-1029,4,1766,41964,-2,-17,-5,41926,-11,7,-3
-0.184539,0.181938,0.682650,0.683252,41964,-1199,-2108,39,41937,-1029,4,1766,42002,-1,-17,-5,41964,-11,6,-3
-0.184506,0.181980,0.682651,0.683249,42041,-1199,-2108,39,41937,-1029,4,1767,42041,-7,-16,-4,42041,-11,6,-2
-0.184494,0.181958,0.682653,0.683256,42079,-1199,-2108,39,41937,-1029,3,1767,42079,-3,-15,-2,42079,-10,6,-1
-0.184480,0.181938,0.682657,0.683260,42118,-1199,-2108,39,41937,-1029,2,1768,42156,-2,-15,-1,42118,-10,6,-1
-0.184450,0.181904,0.682669,0.683266,42194,-1199,-2108,39,41937,-1029,1,1768,42194,-1,-14,1,42194,-9,6,-1
-0.184434,0.181893,0.682675,0.683267,42233,-1214,-2118,54,42250,-1029,1,1769,42233,1,-12,3,42233,-8,5,0
-0.184418,0.181883,0.682682,0.683267,42271,-1214,-2118,54,42250,-1029,1,1769,42271,2,-11,3,42271,-8,5,0
-0.184404,0.181875,0.682687,0.683268,42310,-1214,-2118,54,42250,-1029,0,1770,42348,2,-10,3,42310,-8,5,0
-0.184384,0.181864,0.682699,0.683265,42386,-1214,-2118,54,42250,-1028,0,1771,42386,1,-6,3,42386,-7,4,0
-0.184373,0.181863,0.682703,0.683264,42425,-1214,-2118,54,42250,-1028,0,1771,42425,3,-5,3,42425,-7,4,0
-0.184367,0.181862,0.682706,0.683262,42463,-1214,-2118,54,42250,-1028,0,1771,42502,2,-3,2,42463,-7,4,0
-0.184356,0.181860,0.682708,0.683264,42540,-1214,-2118,54,42250,-1028,0,1771,42540,2,-2,0,42540,-7,4,0
-0.184351,0.181862,0.682709,0.683264,42579,-1233,-2118,63,42564,-1028,0,1771,42579,3,-1,0,42579,-7,4,0
-0.184345,0.181862,0.682709,0.683266,42617,-1233,-2118,63,42564,-1028,0,1771,42617,2,-2,0,42617,-7,4,0
-0.184341,0.181862,0.682709,0.683267,42655,-1233,-2118,63,42564,-1028,0,1771,42694,1,-1,0,42655,-7,4,0
-0.184331,0.181864,0.682711,0.683267,42732,-1233,-2118,63,42564,-1028,0,1770,42732,3,-1,1,42732,-7,4,0
-0.184325,0.181867,0.682712,0.683266,42771,-1233,-2118,63,42564,-1028,0,1770,42771,3,-1,2,42771,-6,4,0
-0.184322,0.181870,0.682715,0.683263,42809,-1233,-2118,63,42564,-1028,0,1770,42809,2,0,3,42809,-6,4,0
-0.184317,0.181872,0.682718,0.683261,42847,-1238,-2118,49,42877,-1028,0,1770,42886,2,-1,3,42847,-6,4,0
-0.184308,0.181880,0.682722,0.683258,42924,-1238,-2118,49,42877,-1028,-1,1770,42924,4,0,2,42924,-5,4,0
-0.184304,0.181889,0.682723,0.683255,42963,-1238,-2118,49,42877,-1028,-1,1770,42963,4,2,3,42963,-5,4,0
-0.184301,0.181897,0.682726,0.683251,43001,-1238,-2118,49,42877,-1028,-1,1769,43039,4,2,4,43001,-5,4,-1
-0.184299,0.181906,0.682727,0.683248,43039,-1238,-2118,49,42877,-1028,-1,1769,43078,3,3,3,43039,-4,4,-1
-0.184282,0.181990,0.682735,0.683223,43116,-1238,-2118,49,42877,-1028,-1,1769,43116,4,3,6,43116,-4,5,-1
-0.184279,0.182001,0.682738,0.683217,43155,-1238,-2118,49,42877,-1028,-1,1769,43155,5,3,5,43155,-4,5,-1
-0.184278,0.182013,0.682742,0.683210,43193,-1233,-2118,54,43190,-1028,-1,1768,43231,4,4,5,43193,-4,5,-1
-0.184273,0.182037,0.682751,0.683197,43270,-1233,-2118,54,43190,-1029,-2,1768,43270,4,4,6,43270,-4,6,-2
-0.184271,0.182049,0.682756,0.683189,43308,-1233,-2118,54,43190,-1029,-2,1768,43308,4,4,7,43308,-3,6,-2
-0.184269,0.182062,0.682761,0.683181,43347,-1233,-2118,54,43190,-1029,-2,1768,43347,4,4,7,43347,-3,6,-2
-0.184267,0.182074,0.682767,0.683172,43385,-1233,-2118,54,43190,-1029,-2,1767,43423,4,4,8,43385,-3,6,-2
-0.184262,0.182095,0.682783,0.683152,43462,-1233,-2118,54,43190,-1029,-1,1767,43462,3,3,8,43462,-4,6,-3
-0.184259,0.182105,0.682790,0.683143,43500,-1228,-2103,58,43504,-1029,-1,1767,43500,3,3,8,43500,-4,7,-3
-0.184256,0.182114,0.682797,0.683134,43539,-1228,-2103,58,43504,-1029,-1,1766,43577,2,2,8,43539,-4,7,-3
-0.184246,0.182130,0.682812,0.683117,43615,-1228,-2103,58,43504,-1029,-1,1765,43615,3,0,8,43615,-4,7,-4
-0.184241,0.182135,0.682821,0.683109,43654,-1228,-2103,58,43504,-1029,-1,1765,43654,2,0,8,43654,-4,8,-4
-0.184234,0.182139,0.682830,0.683101,43692,-1228,-2103,58,43504,-1030,-1,1765,43692,2,-1,8,43692,-4,8,-4
-0.184230,0.182145,0.682840,0.683091,43731,-1228,-2103,58,43504,-1030,0,1764,43769,2,0,9,43731,-4,8,-4
-0.184208,0.182153,0.682859,0.683075,43807,-1228,-2103,58,43504,-1030,0,1764,43807,5,-3,8,43807,-4,8,-4
-0.184195,0.182155,0.682868,0.683069,43846,-1214,-2098,58,43817,-1030,0,1764,43846,4,-5,8,43846,-4,9,-5
-0.184181,0.182159,0.682877,0.683063,43884,-1214,-2098,58,43817,-1030,0,1764,43884,5,-4,8,43884,-5,9,-5
-0.184166,0.182161,0.682888,0.683055,43923,-1214,-2098,58,43817,-1030,0,1764,43961,5,-5,9,43923,-5,9,-5
-0.184128,0.182169,0.682910,0.683041,43999,-1214,-2098,58,43817,-1029,0,1764,43999,7,-6,9,43999,-5,8,-4
-0.184114,0.182173,0.682922,0.683032,44038,-1214,-2098,58,43817,-1029,0,1764,44038,5,-4,11,44038,-5,8,-4
-0.184097,0.182179,0.682934,0.683023,44076,-1214,-2098,58,43817,-1029,0,1764,44115,7,-5,11,44076,-5,8,-4
-0.184079,0.182185,0.682945,0.683015,44115,-1214,-2108,54,44130,-1029,0,1764,44153,8,-5,11,44115,-5,8,-4
-0.184063,0.182271,0.682958,0.682984,44191,-1214,-2108,54,44130,-1029,0,1764,44191,8,-5,8,44191,-5,8,-4
-0.184045,0.182277,0.682967,0.682977,44230,-1214,-2108,54,44130,-1029,1,1765,44230,8,-5,9,44230,-5,8,-4
-0.184027,0.182285,0.682976,0.682971,44268,-1214,-2108,54,44130,-1029,1,1765,44307,9,-5,9,44268,-6,8,-4
-0.183994,0.182295,0.682993,0.682961,44345,-1214,-2108,54,44130,-1030,1,1765,44345,7,-4,8,44345,-6,8,-3
-0.183979,0.182298,0.683002,0.682955,44383,-1214,-2108,54,44130,-1029,1,1765,44383,6,-5,7,44383,-6,8,-4
-0.183965,0.182301,0.683009,0.682951,44422,-1228,-2123,73,44443,-1029,2,1765,44422,5,-5,7,44422,-6,7,-3
-0.183952,0.182305,0.683015,0.682947,44460,-1228,-2123,73,44443,-1030,2,1766,44499,6,-3,6,44460,-7,8,-3
-0.183928,0.182308,0.683024,0.682944,44537,-1228,-2123,73,44443,-1030,2,1766,44537,3,-4,4,44537,-6,8,-2
-0.183919,0.182308,0.683029,0.682942,44575,-1228,-2123,73,44443,-1030,3,1766,44575,3,-4,4,44575,-7,8,-2
-0.183909,0.182309,0.683033,0.682940,44614,-1228,-2123,73,44443,-1030,3,1766,44614,3,-3,3,44614,-7,7,-2
-0.183900,0.182309,0.683037,0.682939,44652,-1228,-2123,73,44443,-1030,3,1767,44691,3,-4,3,44652,-7,8,-2
-0.183886,0.182305,0.683042,0.682938,44729,-1228,-2123,73,44443,-1030,3,1767,44729,1,-4,1,44729,-7,8,-1
-0.183879,0.182304,0.683044,0.682939,44767,-1218,-2118,78,44756,-1030,3,1767,44767,2,-3,1,44767,-6,7,-1
-0.183870,0.182303,0.683045,0.682940,44806,-1218,-2118,78,44756,-1030,2,1768,44844,3,-4,0,44806,-6,8,-1
-0.183855,0.182302,0.683049,0.682941,44883,-1218,-2118,78,44756,-1030,2,1768,44883,2,-3,1,44883,-6,7,0
-0.183848,0.182301,0.683051,0.682941,44921,-1218,-2118,78,44756,-1030,2,1768,44921,2,-3,1,44921,-6,7,0
-0.183840,0.182302,0.683052,0.682941,44959,-1218,-2118,78,44756,-1030,2,1768,44959,3,-2,1,44959,-6,7,0
-0.183832,0.182304,0.683055,0.682940,44998,-1218,-2118,78,44756,-1031,2,1769,45036,3,-2,2,44998,-6,8,0
-0.183819,0.182308,0.683057,0.682940,45075,-1214,-2103,54,45069,-1031,2,1769,45075,2,-2,1,45075,-6,7,0
-0.183811,0.182310,0.683057,0.682942,45113,-1214,-2103,54,45069,-1031,2,1769,45113,4,-2,0,45113,-6,7,0
-0.183804,0.182314,0.683057,0.682943,45151,-1214,-2103,54,45069,-1031,2,1769,45151,5,-1,0,45151,-6,7,0
-0.183797,0.182319,0.683056,0.682945,45190,-1214,-2103,54,45069,-1031,2,1769,45228,5,-1,0,45190,-5,7,0
-0.183789,0.182408,0.683048,0.682930,45267,-1214,-2103,54,45069,-1031,2,1769,45267,5,0,0,45267,-5,7,0
-0.183783,0.182416,0.683048,0.682931,45305,-1214,-2103,54,45069,-1031,2,1769,45305,6,0,1,45305,-5,7,0
-0.183774,0.182424,0.683047,0.682932,45343,-1214,-2103,54,45069,-1030,2,1769,45382,7,0,0,45343,-5,7,0
-0.183756,0.182437,0.683043,0.682937,45420,-1204,-2093,54,45383,-1030,2,1769,45420,7,-1,0,45420,-5,7,0
-0.183745,0.182444,0.683040,0.682941,45459,-1204,-2093,54,45383,-1030,2,1769,45459,8,-1,0,45459,-5,7,0
-0.183737,0.182451,0.683038,0.682943,45497,-1204,-2093,54,45383,-1030,1,1768,45497,6,0,0,45497,-4,7,-1
-0.183728,0.182457,0.683035,0.682947,45535,-1204,-2093,54,45383,-1030,1,1768,45574,6,-1,-1,45535,-4,7,-1
-0.183710,0.182465,0.683032,0.682953,45612,-1204,-2093,54,45383,-1030,1,1768,45612,5,-2,0,45612,-4,7,-1
-0.183699,0.182468,0.683031,0.682956,45651,-1204,-2093,54,45383,-1030,1,1767,45651,6,-3,0,45651,-4,8,-1
-0.183690,0.182471,0.683030,0.682959,45689,-1228,-2108,54,45696,-1031,1,1767,45689,5,-2,0,45689,-4,8,-2
-0.183681,0.182471,0.683028,0.682963,45727,-1228,-2108,54,45696,-1031,1,1767,45766,4,-3,-1,45727,-4,9,-2
-0.183667,0.182469,0.683025,0.682971,45804,-1228,-2108,54,45696,-1031,1,1767,45804,2,-3,-1,45804,-4,9,-2
-0.183659,0.182466,0.683024,0.682974,45843,-1228,-2108,54,45696,-1031,1,1766,45843,2,-4,-1,45843,-4,10,-1
-0.183655,0.182461,0.683022,0.682978,45881,-1228,-2108,54,45696,-1032,1,1766,45919,0,-4,-2,45881,-4,10,-1
-0.183651,0.182456,0.683023,0.682980,45919,-1228,-2108,54,45696,-1032,1,1766,45958,-1,-4,-1,45958,-4,10,-1
-0.183646,0.182441,0.683022,0.682987,45996,-1233,-2098,44,46009,-1033,1,1766,45996,-1,-4,-2,45996,-4,11,-1
-0.183643,0.182432,0.683020,0.682991,46034,-1233,-2098,44,46009,-1033,2,1766,46034,-1,-5,-3,46034,-5,11,-1
-0.183640,0.182421,0.683018,0.682998,46073,-1233,-2098,44,46009,-1033,2,1766,46111,-2,-6,-4,46073,-5,11,-1
-0.183642,0.182399,0.683016,0.683005,46150,-1233,-2098,44,46009,-1033,2,1766,46150,-4,-4,-3,46150,-5,11,-1
-0.183642,0.182386,0.683014,0.683010,46188,-1233,-2098,44,46009,-1034,2,1766,46188,-4,-5,-4,46188,-6,12,0
-0.183645,0.182375,0.683013,0.683014,46226,-1233,-2098,44,46009,-1034,2,1766,46226,-5,-3,-3,46226,-6,12,0
-0.183648,0.182362,0.683010,0.683019,46265,-1233,-2098,44,46009,-1034,2,1766,46265,-6,-4,-5,46265,-6,12,0
-0.183689,0.182421,0.682993,0.683009,46342,-1194,-2098,58,46322,-1034,2,1766,46342,-6,-4,-5,46342,-6,12,-1
-0.183691,0.182408,0.682989,0.683016,46380,-1194,-2098,58,46322,-1034,2,1766,46380,-5,-5,-6,46380,-6,12,0
-0.183694,0.182397,0.682986,0.683021,46418,-1194,-2098,58,46322,-1034,2,1766,46418,-5,-3,-5,46418,-5,12,0
-0.183698,0.182384,0.682983,0.683027,46457,-1194,-2098,58,46322,-1034,2,1766,46495,-5,-3,-5,46457,-5,12,0
-0.183704,0.182361,0.682977,0.683037,46534,-1194,-2098,58,46322,-1033,2,1767,46534,-4,-3,-5,46534,-5,11,0
-0.183709,0.182351,0.682974,0.683041,46572,-1194,-2098,58,46322,-1033,1,1767,46572,-5,-2,-4,46572,-5,11,0
-0.183715,0.182344,0.682971,0.683045,46610,-1204,-2113,58,46635,-1033,1,1767,46649,-4,0,-4,46610,-5,10,0
-0.183724,0.182335,0.682962,0.683054,46687,-1204,-2113,58,46635,-1033,1,1768,46687,-1,0,-5,46687,-4,10,0
-0.183730,0.182335,0.682957,0.683057,46726,-1204,-2113,58,46635,-1032,1,1768,46726,-1,3,-4,46726,-4,9,0
-0.183735,0.182337,0.682954,0.683059,46764,-1204,-2113,58,46635,-1032,1,1768,46764,0,2,-2,46764,-5,9,0
-0.183740,0.182340,0.682949,0.683061,46802,-1204,-2113,58,46635,-1032,1,1769,46841,0,3,-2,46802,-5,9,0
-0.183751,0.182352,0.682943,0.683061,46879,-1204,-2113,58,46635,-1031,1,1769,46879,0,5,0,46879,-5,8,0
-0.183756,0.182362,0.682941,0.683059,46918,-1204,-2113,58,46635,-1031,1,1769,46918,1,6,0,46918,-4,8,0
-0.183762,0.182371,0.682938,0.683058,46956,-1214,-2093,54,46949,-1031,1,1769,46956,1,7,0,46956,-4,7,0
-0.183766,0.182382,0.682934,0.683058,46994,-1214,-2093,54,46949,-1030,1,1769,47033,3,6,0,46994,-4,7,0
-0.183777,0.182406,0.682930,0.683053,47071,-1214,-2093,54,46949,-1030,1,1769,47071,2,9,1,47071,-5,7,0
-0.183782,0.182419,0.682927,0.683050,47110,-1214,-2093,54,46949,-1030,1,1769,47110,3,8,0,47110,-5,6,0
-0.183789,0.182433,0.682926,0.683046,47148,-1214,-2093,54,46949,-1029,2,1769,47186,3,9,1,47148,-5,6,-1
-0.183803,0.182460,0.682923,0.683038,47225,-1214,-2093,54,46949,-1029,2,1768,47225,2,8,0,47225,-6,6,-1
-0.183809,0.182471,0.682920,0.683036,47263,-1223,-2093,49,47262,-1029,3,1768,47263,2,8,0,47263,-7,6,-2
-0.183816,0.182481,0.682918,0.683034,47301,-1223,-2093,49,47262,-1029,3,1768,47301,1,7,0,47301,-7,6,-2
-0.183823,0.182492,0.682916,0.683031,47340,-1223,-2093,49,47262,-1029,3,1767,47340,1,8,0,47340,-7,5,-2
-0.183851,0.182575,0.682907,0.683011,47417,-1223,-2093,49,47262,-1028,4,1767,47417,-1,7,0,47417,-8,5,-3
-0.183860,0.182580,0.682905,0.683009,47455,-1223,-2093,49,47262,-1028,5,1766,47455,-2,6,0,47455,-9,5,-3
-0.183872,0.182585,0.682904,0.683005,47493,-1223,-2093,49,47262,-1028,5,1766,47493,-2,7,0,47493,-9,5,-4
-0.183880,0.182589,0.682902,0.683004,47532,-1223,-2093,49,47262,-1027,6,1765,47570,-1,5,0,47532,-9,5,-5
-0.183893,0.182592,0.682899,0.683003,47609,-1214,-2103,54,47575,-1027,6,1765,47609,-2,3,-1,47609,-10,5,-5
-0.183899,0.182594,0.682898,0.683002,47647,-1214,-2103,54,47575,-1027,7,1765,47647,-1,4,0,47647,-10,6,-5
-0.183905,0.182592,0.682896,0.683002,47685,-1214,-2103,54,47575,-1027,7,1764,47724,-2,2,-1,47685,-11,6,-5
-0.183911,0.182588,0.682894,0.683004,47762,-1214,-2103,54,47575,-1027,7,1764,47762,-1,0,-1,47762,-11,5,-6
-0.183912,0.182584,0.682894,0.683005,47801,-1214,-2103,54,47575,-1027,7,1763,47801,-2,0,0,47801,-11,6,-7
-0.183912,0.182578,0.682895,0.683005,47839,-1214,-2103,54,47575,-1027,8,1763,47839,-2,-2,0,47839,-11,6,-7
-0.183910,0.182570,0.682896,0.683007,47877,-1199,-2088,58,47888,-1027,8,1762,47916,-2,-4,-1,47877,-12,6,-7
-0.183904,0.182548,0.682898,0.683013,47954,-1199,-2088,58,47888,-1026,8,1762,47954,-3,-6,-1,47954,-12,6,-8
-0.183900,0.182535,0.682898,0.683017,47993,-1199,-2088,58,47888,-1026,8,1762,47993,-3,-7,-2,47993,-12,7,-9
-0.183897,0.182518,0.682900,0.683020,48031,-1199,-2088,58,47888,-1026,8,1761,48031,-5,-9,-1,48031,-12,7,-8
-0.183888,0.182500,0.682903,0.683025,48069,-1199,-2088,58,47888,-1027,9,1761,48108,-3,-12,-2,48069,-12,7,-9
-0.183872,0.182457,0.682910,0.683033,48146,-1199,-2088,58,47888,-1027,9,1760,48146,-6,-14,-1,48146,-13,8,-9
-0.183859,0.182432,0.682914,0.683039,48185,-1209,-2088,63,48202,-1027,9,1760,48185,-4,-17,-2,48185,-13,8,-10
-0.183844,0.182405,0.682919,0.683046,48223,-1209,-2088,63,48202,-1027,9,1759,48261,-5,-18,-1,48223,-13,9,-10
-0.183827,0.182375,0.682924,0.683054,48261,-1209,-2088,63,48202,-1027,9,1759,48300,-5,-21,-3,48261,-13,9,-10
-0.183786,0.182312,0.682935,0.683070,48338,-1209,-2088,63,48202,-1027,9,1758,48338,-3,-25,-1,48338,-12,10,-11
-0.183762,0.182278,0.682943,0.683078,48377,-1209,-2088,63,48202,-1027,8,1758,48377,-4,-26,-1,48377,-12,10,-11
-0.183737,0.182244,0.682951,0.683086,48415,-1209,-2088,63,48202,-1027,8,1758,48415,-3,-27,0,48415,-12,10,-11
-0.183653,0.182287,0.682973,0.683074,48492,-1209,-2088,63,48202,-1027,8,1758,48492,-3,-30,0,48492,-12,11,-11
-0.183622,0.182251,0.682984,0.683082,48530,-1218,-2113,63,48515,-1027,8,1758,48530,-2,-31,0,48530,-11,11,-11
-0.183587,0.182212,0.682995,0.683091,48569,-1218,-2113,63,48515,-1027,8,1758,48569,-1,-33,0,48569,-11,11,-11
